Date,vix,spx,vxx,vix_vol,vix_futures_f1,vix_futures_f2,term_structure,spx_ma50,spx_trend,vix_change,vix_ma10
2014-11-26,12.069999694824219,2072.830078125,,0.7978146448631429,12.236180324603115,12.314138056478026,0.9936692498072246,,0,-1.4693902463329134,13.232999897003173
2014-11-28,13.329999923706055,2067.56005859375,,0.7615662510343364,14.19206104063021,14.330677597380603,0.9903272852376687,,0,10.439107379780154,13.186999893188476
2014-12-01,14.15999984741211,2053.43994140625,,0.7673637387510414,14.623808999825734,15.165659634285472,0.964271212230376,,0,6.226556102449665,13.271999835968018
2014-12-02,12.850000381469727,2066.550048828125,,0.7157938463227373,12.325980284714873,12.681163987785185,0.9719912380746409,1988.0834033203125,1,-9.251408757478197,13.157999897003174
2014-12-03,12.5,2074.330078125,,0.642004249476126,13.037041984697398,13.437992342861795,0.9701629270255254,1989.9146044921874,1,-2.7237382963384404,13.021999931335449
2014-12-04,12.380000114440918,2071.919921875,,0.629744070735543,12.568458968510713,12.717964137156013,0.9882445675240965,1991.387001953125,1,-0.9599990844726514,12.863999938964843
2014-12-05,11.890000343322754,2075.3701171875,,0.6760898946886227,11.957039326003638,12.246630291522017,0.9763534165215346,1993.5746044921875,1,-3.957994883591265,12.694999980926514
2014-12-08,14.210000038146973,2060.31005859375,,0.7235736766502474,14.805338180660058,14.97222838279937,0.9888533491560253,1995.1238061523438,1,19.512191991879078,12.826000022888184
2014-12-09,15.350000381469727,2059.820068359375,,0.8704632788423553,16.098000123644216,16.84799965069098,0.9554843576331624,1996.7642065429689,1,8.022521747096434,13.099000072479248
2014-12-10,18.530000686645508,2026.1400146484375,,1.4622617977752697,19.06914071187133,19.951789733644596,0.9557609099957154,1997.8412060546875,0,20.71661385112815,13.7270001411438
2014-12-11,20.079999923706055,2035.3299560546875,,2.062337722781142,19.657991164383557,19.693874540643634,0.9981779422740801,1999.6246044921875,0,8.36480938814872,14.528000164031983
2014-12-12,21.079999923706055,2002.3299560546875,,2.6155295755475794,20.892993738069265,21.24093029215362,0.9836195237544335,2000.747802734375,0,4.980079700196716,15.303000164031982
2014-12-15,20.420000076293945,1989.6300048828125,,2.94428707137717,20.57303178970691,20.74126396687109,0.9918890103595958,2001.18240234375,0,-3.13092907875151,15.929000186920167
2014-12-16,23.56999969482422,1972.739990234375,,3.5555597302690263,23.95067226754067,24.474185255244823,0.9786095846605573,2001.3408032226562,0,15.42605096357066,17.001000118255615
2014-12-17,19.440000534057617,2012.8900146484375,,3.671856393821684,19.22841338843209,19.780234399147947,0.9721024028542541,2002.8966040039063,0,-17.52227074348888,17.695000171661377
2014-12-18,16.809999465942383,2061.22998046875,,3.670027832864487,16.876670004313354,16.948076538533197,0.9957867470059217,2004.7434033203126,1,-13.528811707117205,18.138000106811525
2014-12-19,16.489999771118164,2070.64990234375,,3.6474753759952665,16.11233229555924,16.319144320488427,0.9873270300900804,2007.5922021484375,1,-1.903627037422273,18.598000049591064
2014-12-22,15.25,2078.5400390625,,3.5917689418019534,14.889396687959666,15.034891376974006,0.9903228639724551,2011.0404028320313,1,-7.5197076308636035,18.702000045776366
2014-12-23,14.800000190734863,2082.169921875,,3.5237705372976396,15.46626309239522,15.992431183986762,0.9670989303916221,2015.1890014648438,1,-2.950818421410728,18.64700002670288
2014-12-24,14.369999885559082,2081.8798828125,,3.4399386266634697,15.32961990556654,15.810311803844412,0.9695963049785655,2019.2726000976563,1,-2.905407429960516,18.23099994659424
2014-12-26,14.5,2088.77001953125,,3.335946876358151,14.738994939209833,14.964643521384952,0.9849212190151634,2023.7982006835937,1,0.9046632948936928,17.672999954223634
2014-12-29,15.0600004196167,2090.570068359375,,3.2823259811927707,15.808766847581877,16.336076114651153,0.9677211795924265,2028.3544018554687,1,3.862071859425509,17.071000003814696
2014-12-30,15.920000076293945,2080.35009765625,,3.248540498961138,16.304818085003067,16.62995860217698,0.9804485071218788,2032.2262036132813,1,5.710488929050994,16.621000003814697
2014-12-31,19.200000762939453,2058.89990234375,,3.206212495151833,18.917440847489917,19.4034675398168,0.9749515548532997,2035.3240014648438,0,20.603019289740267,16.184000110626222
2015-01-02,17.790000915527344,2058.199951171875,,3.0659626994579052,18.081198672505185,19.1256702597699,0.9453890204589733,2037.6623999023439,0,-7.343748913457038,16.019000148773195
2015-01-05,19.920000076293945,2020.5799560546875,,2.947775944135402,20.693018355712233,21.715947221920704,0.9528950381139305,2039.5317993164062,0,11.973013216134865,16.33000020980835
2015-01-06,21.1200008392334,2002.6099853515625,,2.785123063816722,21.068487794501422,21.310668057258187,0.9886357263833275,2040.5676000976562,0,6.024100192487092,16.793000316619874
2015-01-07,19.309999465942383,2025.9000244140625,,2.6807176582034566,20.126821320552267,20.97954568553259,0.9593544885212477,2041.7940014648439,0,-8.570081919356188,17.19900026321411
2015-01-08,17.010000228881836,2062.139892578125,,2.6209967686376934,15.849627665392873,16.568535461702137,0.9566100577826564,2043.80419921875,0,-11.910923359252923,17.420000267028808
2015-01-09,17.549999237060547,2044.81005859375,,2.6203866464873684,18.083450527395133,18.2814750565912,0.98916802235142,2044.9993994140625,0,3.1745973010736783,17.738000202178956
2015-01-12,19.600000381469727,2028.260009765625,,2.6023198052826215,19.663523896515326,20.499062906537247,0.9592401363012811,2045.9185986328125,0,11.680918709558497,18.24800024032593
2015-01-13,20.559999465942383,2023.030029296875,,2.5719324783143147,20.39369580673118,21.46688625645688,0.9500071674622629,2046.4861987304687,0,4.897954417287975,18.798000144958497
2015-01-14,21.479999542236328,2011.27001953125,,2.6359715382698297,21.481479944236987,21.789160900690774,0.9858791736930066,2046.3505981445312,0,4.474708658518822,19.354000091552734
2015-01-15,22.389999389648438,1992.6700439453125,,2.514867906654227,21.32451495065854,21.68899955287402,0.983194955519874,2045.8477978515625,-1,4.236498448814063,19.672999954223634
2015-01-16,20.950000762939453,2019.4200439453125,,2.584340280612928,20.81166479613251,21.741313180069536,0.95724046766461,2045.99419921875,0,-6.431436650126654,19.988999938964845
2015-01-20,19.889999389648438,2022.550048828125,,2.6011588025912555,20.07405570592189,20.757725970347238,0.967064298594076,2045.9738012695314,0,-5.059672241951219,19.985999870300294
2015-01-21,18.850000381469727,2032.1199951171875,,2.574905973152648,19.646447384767,20.40128368888187,0.9630005486112507,2045.992001953125,0,-5.228753343853643,19.758999824523926
2015-01-22,16.399999618530273,2063.14990234375,,2.5159412903554634,16.320864528466934,16.91266722924109,0.965008316384836,2046.6165991210937,0,-12.997351264501289,19.467999839782713
2015-01-23,16.65999984741211,2051.820068359375,,2.410626176401757,16.42275305359491,17.0326444214812,0.9641927963272039,2046.8878002929687,0,1.5853672861556811,19.43299980163574
2015-01-26,15.520000457763672,2057.090087890625,,2.3208173917428625,15.49312191308322,15.559973931982391,0.9957035905592514,2047.2360009765625,0,-6.8427334939352935,19.229999923706053
2015-01-27,17.219999313354492,2029.550048828125,,2.1483554975193115,17.816700406537805,18.665396730720374,0.9545310321325372,2047.062001953125,0,10.953600550574837,18.99199981689453
2015-01-28,20.440000534057617,2002.1600341796875,,2.011608156006598,20.591176072865732,21.559788352780036,0.955073200902299,2046.318603515625,-1,18.699194826366462,18.979999923706053
2015-01-29,18.760000228881836,2021.25,,1.887398379956316,18.557120115554223,19.045016495800443,0.9743819397397843,2045.9472045898438,0,-8.21917936047274,18.707999992370606
2015-01-30,20.969999313354492,1994.989990234375,,1.9365962059883393,21.197533050510536,21.820415957081696,0.971454123157125,2045.02060546875,-1,11.780378771372657,18.56599998474121
2015-02-02,19.43000030517578,2020.8499755859375,,1.9119025418348423,19.507039064591012,19.632917985762028,0.993588374317954,2044.4016040039062,0,-7.343820021958614,18.413999938964842
2015-02-03,17.329999923706055,2050.030029296875,,1.9480478768604206,17.947822422787194,18.64053352227616,0.9628384510206668,2044.4278051757813,0,-10.808030614957465,18.157999992370605
2015-02-04,18.329999923706055,2041.510009765625,,1.8927836798775666,18.062473380582077,18.775964814513785,0.9619997458995992,2044.2030053710937,0,5.77034047549001,18.10599994659424
2015-02-05,16.850000381469727,2062.52001953125,,1.946139087283073,16.843669289097356,17.330322062670483,0.9719190000155059,2044.1834057617189,0,-8.074192844497807,18.151000022888184
2015-02-06,17.290000915527344,2055.469970703125,,1.9334785621374093,17.2294467931849,18.083636204941595,0.9527645102967025,2043.9046069335936,0,2.6112790747559567,18.214000129699706
2015-02-09,18.549999237060547,2046.739990234375,,1.9116188537390253,17.89074180114146,18.32724088588172,0.9761830442750105,2043.4988061523438,0,7.2874392991018055,18.517000007629395
2015-02-10,17.229999542236328,2068.590087890625,,1.9374955590604437,17.5165597036568,18.211438272534586,0.9618438391038141,2043.4140063476561,0,-7.1159016124756835,18.518000030517577
2015-02-11,16.959999084472656,2068.530029296875,,1.9281828958107567,17.24252676633897,17.453903267721504,0.987889442370553,2043.4334057617189,0,-1.5670369410156537,18.169999885559083
2015-02-12,15.34000015258789,2088.47998046875,,1.930109312288226,15.575556873279726,16.035757934215845,0.9713015709750659,2044.1342065429687,1,-9.551881010229057,17.827999877929688
2015-02-13,14.6899995803833,2096.989990234375,,1.829981656119537,14.838206034676562,15.231045938346007,0.9742079496536463,2044.7430053710937,1,-4.237291823591893,17.19999990463257
2015-02-17,15.800000190734863,2100.340087890625,,1.7356038390149153,15.302314810172913,15.828976631090383,0.9667279930224276,2045.2632055664062,1,7.556165024223915,16.836999893188477
2015-02-18,15.449999809265137,2099.679931640625,,1.7145393131331503,15.4671771574192,15.82033439349177,0.9776770055999668,2045.8184057617189,1,-2.2151922610416652,16.648999881744384
2015-02-19,15.289999961853027,2097.449951171875,,1.7410537421709775,15.354142705496992,15.775325207960403,0.9733011841650733,2046.2600024414062,1,-1.0355977306624964,16.344999885559083
2015-02-20,14.300000190734863,2110.300048828125,,1.853172138897211,14.18386154658731,14.857191544417383,0.9546798601998857,2047.2598022460938,1,-6.474818663100789,16.089999866485595
2015-02-23,14.5600004196167,2109.659912109375,,1.938179967606207,14.751357542802861,15.062868997915482,0.9793192482019375,2048.2565991210936,1,1.8181833945029924,15.816999816894532
2015-02-24,13.6899995803833,2115.47998046875,,2.0523321657326754,14.207525029771405,14.151777650442943,1.0039392492381845,2050.0433984375,1,-5.9752803170338264,15.330999851226807
2015-02-25,13.84000015258789,2113.860107421875,,2.162862361772193,15.091093095563762,16.0687010596923,0.9391607348660664,2051.6140014648436,1,1.0956944981906913,14.991999912261964
2015-02-26,13.90999984741211,2110.739990234375,,2.0681068056715675,14.301788761457424,15.145278647908292,0.9443067436354258,2053.7822021484376,1,0.5057781362172165,14.686999988555907
2015-02-27,13.34000015258789,2104.5,,2.1013575399097615,13.801775340319878,13.82814979199779,0.9980926984394417,2056.0796020507814,1,-4.0977692385112725,14.486999988555908
2015-03-02,13.039999961853027,2117.389892578125,,1.8822268167263947,13.350777005877292,13.95821265762717,0.9564818457313045,2058.972600097656,1,-2.2488769662919794,14.32200002670288
2015-03-03,13.859999656677246,2107.780029296875,,1.7154678865320723,13.207614066193862,13.452950057014275,0.9817634058120586,2060.870400390625,1,6.288341236372941,14.127999973297118
2015-03-04,14.229999542236328,2098.530029296875,,1.6794230246879347,14.505242627399902,15.019446070821216,0.9657641539510385,2061.6164013671873,0,2.6695519099874554,14.005999946594239
2015-03-05,14.039999961853027,2101.0400390625,,1.5442800580733704,14.368115068730889,14.887425759496864,0.9651174958548693,2062.2242041015625,0,-1.3352044026379573,13.880999946594239
2015-03-06,15.199999809265137,2071.260009765625,,1.489710150679691,16.671620875044525,17.101447161200962,0.9748660869396124,2062.078603515625,0,8.262107197748247,13.970999908447265
2015-03-09,15.0600004196167,2079.429931640625,,1.391938644343598,15.210819916245303,15.432014814056743,0.9856664926468346,2062.0238037109375,0,-0.921048627665777,14.020999908447266
2015-03-10,16.690000534057617,2044.1600341796875,,1.183030848136312,17.006274178521544,17.309300088182315,0.9824934625827154,2061.2694067382813,0,10.823373632299038,14.321000003814698
2015-03-11,16.8700008392334,2040.239990234375,,1.146709787344039,17.009144912419107,17.244561685147307,0.9863483469730074,2060.298806152344,0,1.0784919078251187,14.624000072479248
2015-03-12,15.420000076293945,2065.949951171875,,1.0414763699589902,15.064661053669482,15.267054222810433,0.9867431420503796,2059.8064038085936,0,-8.595143395412796,14.775000095367432
2015-03-13,16.0,2053.39990234375,,1.0718033824822017,16.77141140725751,17.25440026246043,0.9720077865439499,2059.2673999023436,0,3.761348384152874,15.041000080108642
2015-03-16,15.609999656677246,2081.18994140625,,1.0880791043734785,16.20546619018677,16.476902179159147,0.9835262729595067,2059.7132006835936,0,-2.437502145767212,15.298000049591064
2015-03-17,15.65999984741211,2074.280029296875,,1.0818071133385982,16.272515828563026,16.965306923133703,0.9591642463228299,2060.034802246094,0,0.32030872411630273,15.478000068664551
2015-03-18,13.970000267028809,2099.5,,1.0858318642434819,13.816806526279999,14.677484568669177,0.9413606576547594,2061.613203125,0,-10.791823734676353,15.452000141143799
2015-03-19,14.069999694824219,2089.27001953125,,1.0869253213636647,15.067896865551058,15.345917799106576,0.981883069022323,2063.3464038085935,0,0.7158155038223146,15.455000114440917
2015-03-20,13.020000457763672,2108.10009765625,,1.1458227376019112,12.668074903479347,13.119938500744341,0.9655590155975686,2064.9904052734373,1,-7.46268130657316,15.23700017929077
2015-03-23,13.40999984741211,2104.419921875,,1.1765887492082774,14.03292840194164,14.60382178709077,0.9609079463258188,2065.836005859375,0,2.9953869119557996,15.072000122070312
2015-03-24,13.619999885559082,2091.5,,1.1793714897983492,15.034227704186117,15.626855216587483,0.9620763420286694,2066.7698046875,0,1.565995828012623,14.765000057220458
2015-03-25,15.4399995803833,2061.050048828125,,1.1834344435999835,15.172731438798792,15.650699962337582,0.9694602462069434,2067.42560546875,0,13.36269978059188,14.621999931335449
2015-03-26,15.800000190734863,2056.14990234375,,1.1988630518115468,15.726851316396733,16.421461581396553,0.9577010693258433,2068.0880029296877,0,2.3316102340374956,14.65999994277954
2015-03-27,15.069999694824219,2061.02001953125,,1.1558839165310646,15.366325392626829,15.971989840209831,0.9620795872247409,2069.0830029296876,0,-4.620256247457,14.566999912261963
2015-03-30,14.510000228881836,2086.239990234375,,1.0821999923208487,14.532762390379645,14.597446535392846,0.9955688041154068,2070.954401855469,0,-3.7159885685645655,14.456999969482421
2015-03-31,15.289999961853027,2067.889892578125,,1.0584145005162267,14.75016824822731,15.453420114990912,0.9544921537413327,2071.923798828125,0,5.375601107287498,14.419999980926514
2015-04-01,15.109999656677246,2059.68994140625,,1.0451598472717272,15.388781161246397,16.11663184726381,0.9548385361832917,2072.6665966796877,0,-1.177242025015457,14.533999919891357
2015-04-02,14.670000076293945,2066.9599609375,,1.0242095245391158,14.405348215616195,14.608522830831108,0.9860920493079481,2073.363395996094,0,-2.911976111057424,14.59399995803833
2015-04-06,14.739999771118164,2080.6201171875,,1.0252254715233082,15.239795997879847,15.708371228450524,0.9701703490606328,2073.712800292969,0,0.4771621980925289,14.765999889373779
2015-04-07,14.779999732971191,2076.330078125,,1.026295795848303,14.58128762920573,15.223724955925224,0.9578002539733582,2074.2030004882813,0,0.27137016603897557,14.902999877929688
2015-04-08,13.979999542236328,2081.89990234375,,0.9668647645621886,15.055966767633281,15.444851624788472,0.9748210687546494,2074.699196777344,0,-5.412721280029686,14.938999843597411
2015-04-09,13.09000015258789,2091.179931640625,,0.9199432884911716,13.043873498790377,13.757083118083893,0.9481569157377562,2075.931794433594,0,-6.366233324683412,14.703999900817871
2015-04-10,12.579999923706055,2102.06005859375,,1.0115693151854654,12.789969169417914,13.88282999288626,0.9212796797174393,2077.929794921875,0,-3.8961055992119964,14.38199987411499
2015-04-13,13.9399995803833,2092.429931640625,,0.9564219816594778,14.64975821004897,14.853455146559945,0.9862862253596161,2079.3533935546875,0,10.810808147259454,14.2689998626709
2015-04-14,13.670000076293945,2095.840087890625,,0.9270944277730362,13.371067914262271,13.357886570744007,1.000986783608953,2081.3703955078126,0,-1.9368688107373022,14.18499984741211
2015-04-15,12.84000015258789,2106.6298828125,,0.9271744572260409,13.31173011226056,13.80222759430984,0.9644624406678025,2083.085993652344,0,-6.071689239749256,13.939999866485596
2015-04-16,12.600000381469727,2104.989990234375,,0.9918576596164471,13.623571739537454,14.24874764326142,0.9561241507410914,2084.185192871094,0,-1.8691570737231822,13.688999938964844
2015-04-17,13.890000343322754,2081.179931640625,,0.9930699485275608,13.391758708876,13.72425155798885,0.9757733346909321,2084.978591308594,0,10.238094625379324,13.610999965667725
2015-04-20,13.300000190734863,2100.39990234375,,0.9788782851189235,13.727317110464272,14.575114822774509,0.9418325191520618,2085.7361889648437,0,-4.247661180739404,13.467000007629395
2015-04-21,13.25,2097.2900390625,,0.9855869481477613,13.717441397124212,13.727382899120965,0.999275790435088,2086.5725903320313,0,-0.37594127832941693,13.314000034332276
2015-04-22,12.710000038146973,2107.9599609375,,1.0293589147048134,13.46541147212828,14.077249403201613,0.9565371107984929,2087.796989746094,0,-4.075471410211529,13.18700008392334
2015-04-23,12.479999542236328,2112.929931640625,,1.0337386952080208,12.237524209685471,12.422891689748369,0.9850785562095927,2088.6837866210935,0,-1.8096026374534668,13.126000022888183
2015-04-24,12.289999961853027,2117.68994140625,,0.9940637532825894,12.01527165721824,12.891543178796976,0.9320274144510519,2089.6669848632814,0,-1.5224325909650949,13.097000026702881
2015-04-27,13.119999885559082,2108.919921875,,0.9514121903744267,13.724970674089578,14.7344744002627,0.9314869537419588,2090.0757836914063,0,6.753457496194426,13.015000057220458
2015-04-28,12.40999984741211,2114.760009765625,,0.9663392042072203,12.937992191658097,13.096134981072836,0.9879244685822729,2090.4311840820315,0,-5.411585703811284,12.889000034332275
2015-04-29,13.390000343322754,2106.85009765625,,0.8739058595201427,13.845746751329553,14.096252013096867,0.9822289455711654,2090.5613842773437,0,7.896861466239313,12.944000053405762
2015-04-30,14.550000190734863,2085.510009765625,,0.8252680307125946,14.995724285946608,15.703472380618948,0.9549304715850085,2090.277985839844,0,8.663180117023451,13.139000034332275
2015-05-01,12.699999809265137,2108.2900390625,,0.7840010104490764,12.724987458012635,12.99059788681616,0.9795536409395685,2090.4947875976563,0,-12.714779087410378,13.019999980926514
2015-05-04,12.850000381469727,2114.489990234375,,0.7140462691286359,13.323627210976742,13.709712661926373,0.9718385453823668,2090.5785864257814,0,1.1811068854911122,12.975
2015-05-05,14.3100004196167,2089.4599609375,,0.6661664165820329,14.741036635285205,15.190884260506484,0.9703870020002192,2090.1745874023436,0,11.361867663851255,13.08100004196167
2015-05-06,15.149999618530273,2080.14990234375,,0.780124157649675,15.035323928590575,14.910481699588995,1.0083727830875524,2089.4679858398435,0,5.870015194144029,13.325
2015-05-07,15.130000114440918,2088.0,,0.8837575471809296,16.30638736429125,16.79142766139172,0.9711138143294561,2088.9507836914063,0,-0.13200993130648708,13.59000005722046
2015-05-08,12.859999656677246,2116.10009765625,,0.872935786209791,13.453916134299277,13.650615286109003,0.9855904552515015,2089.0579858398437,0,-15.003307604717442,13.64700002670288
2015-05-11,13.850000381469727,2105.330078125,,0.8700809612496817,13.561848613794915,13.820767225488831,0.9812659740613815,2089.0745874023437,0,7.6982951105946995,13.720000076293946
2015-05-12,13.859999656677246,2099.1201171875,,0.874583248173504,14.495276478160298,15.363224373545751,0.9435048350345002,2088.709191894531,0,0.07219693091775614,13.86500005722046
2015-05-13,13.760000228881836,2098.47998046875,,0.8690291482508989,13.584659382324082,13.615247095510028,0.9977534221030749,2088.523190917969,0,-0.7214966109124976,13.902000045776367
2015-05-14,12.739999771118164,2121.10009765625,,0.8625910321112142,13.496542084433482,14.14539990299088,0.9541294114689395,2088.974592285156,0,-7.412793901141956,13.721000003814698
2015-05-15,12.380000114440918,2122.72998046875,,0.8859754348428006,13.340297898222573,13.656817956069709,0.9768232937668719,2089.408391113281,0,-2.825743038813644,13.689000034332276
2015-05-18,12.729999542236328,2129.199951171875,,0.8969211229775559,12.683158405948657,12.979725107578366,0.9771515421804615,2090.5671899414065,0,2.8271359011309283,13.676999950408936
2015-05-19,12.850000381469727,2127.830078125,,0.9031431124073077,13.6891884270184,14.336975648644465,0.9548170243500894,2091.535192871094,0,0.9426617717876118,13.530999946594239
2015-05-20,12.880000114440918,2125.85009765625,,0.8980240618304418,13.442390572187122,13.947677677723403,0.9637726711778476,2093.168994140625,0,0.2334609500436402,13.303999996185302
2015-05-21,12.109999656677246,2130.820068359375,,0.9196704834021627,12.915529753840628,13.474179545621707,0.9585392349946379,2094.980595703125,0,-5.978264370513131,13.001999950408935
2015-05-22,12.130000114440918,2126.06005859375,,0.9295251142615604,13.471896600045847,14.16650889620708,0.9509679977438049,2096.1827978515626,0,0.16515655103792604,12.928999996185302
2015-05-26,14.0600004196167,2104.199951171875,,0.9442318615940026,14.23430634063443,14.561943015898464,0.977500483630081,2097.198798828125,0,15.910966916464343,12.95
2015-05-27,13.270000457763672,2123.47998046875,,0.9191392397992598,13.229632352696743,13.442850302925322,0.9841389329328335,2098.044599609375,0,-5.618776232401879,12.891000080108643
